date,open,high,low,close,volume
2022-04-06 19:00:00+00:00,43843.0,43901.0,34000.0,34000.0,0.06099988
2022-04-06 20:00:00+00:00,43825.0,43973.0,34000.0,43967.0,0.211206
2022-04-06 21:00:00+00:00,43902.0,43977.0,34000.0,43936.0,0.9308114399999999
2022-04-06 22:00:00+00:00,43845.0,43845.0,34000.0,34000.0,2.26699719
2022-04-06 23:00:00+00:00,43392.0,43554.0,34000.0,43176.0,0.030734599999999997
2022-04-07 00:00:00+00:00,43299.0,43530.0,34000.0,42825.0,0.01908653
2022-04-07 01:00:00+00:00,43034.0,43415.0,34000.0,43415.0,0.12075786
2022-04-07 02:00:00+00:00,43358.0,43358.0,34000.0,43291.0,0.00068984
2022-04-07 03:00:00+00:00,43335.0,43357.0,34000.0,43357.0,0.00058666
2022-04-07 04:00:00+00:00,43317.0,43487.0,34000.0,34000.0,0.00068465
2022-04-07 05:00:00+00:00,43448.0,43448.0,34000.0,43401.0,0.00051104
2022-04-07 06:00:00+00:00,43365.0,43496.0,34000.0,34000.0,0.01071076
2022-04-07 07:00:00+00:00,43399.0,43539.0,34000.0,43507.0,0.00056504
2022-04-07 08:00:00+00:00,43470.0,43512.0,34000.0,34000.0,0.48029402
2022-04-07 09:00:00+00:00,43428.0,43481.0,34000.0,34000.0,0.0006243399999999999
2022-04-07 10:00:00+00:00,43479.0,43479.0,33666.0,33666.0,0.33133916
2022-04-07 11:00:00+00:00,43415.0,43803.0,33666.0,43748.0,8.00049635
2022-04-07 12:00:00+00:00,43806.0,43872.0,33666.0,43633.0,7.4133597
2022-04-07 13:00:00+00:00,43575.0,43634.0,33666.0,43017.0,1.19865373
2022-04-07 14:00:00+00:00,43017.0,43753.0,33666.0,43414.0,22.04210972
2022-04-07 15:00:00+00:00,43517.0,43517.0,33333.0,43307.0,4.6267565699999995
2022-04-07 16:00:00+00:00,43371.0,43462.0,33333.0,33333.0,0.00071739
2022-04-07 17:00:00+00:00,43538.0,43664.0,33333.0,43664.0,0.10059552000000001
2022-04-07 18:00:00+00:00,43708.0,43708.0,43596.0,43667.0,0.33037459999999996
2022-04-07 19:00:00+00:00,43739.0,43739.0,35333.0,43412.0,2.5309944399999997
2022-04-07 20:00:00+00:00,43393.0,43552.0,43393.0,43552.0,0.07479949
2022-04-07 21:00:00+00:00,43523.0,43577.0,35333.0,43509.0,0.00052775
2022-04-07 22:00:00+00:00,43548.0,43600.0,43548.0,43596.0,0.5101036999999999
2022-04-07 23:00:00+00:00,43638.0,43729.0,33333.0,43476.0,1.60693533
2022-04-08 00:00:00+00:00,43436.0,43495.0,33333.0,33333.0,0.00093422
2022-04-08 01:00:00+00:00,43341.0,43642.0,33333.0,43627.0,0.00061546
2022-04-08 02:00:00+00:00,43593.0,43685.0,33333.0,43603.0,0.0004899
2022-04-08 03:00:00+00:00,33333.0,43670.0,33333.0,43597.0,0.00086279
2022-04-08 04:00:00+00:00,43650.0,43650.0,43529.0,43529.0,0.00034446
2022-04-08 05:00:00+00:00,43491.0,43652.0,33333.0,43652.0,0.00085102
2022-04-08 06:00:00+00:00,43612.0,43612.0,33333.0,43558.0,0.00041949
2022-04-08 07:00:00+00:00,43602.0,43602.0,33333.0,43551.0,0.0005889199999999999
2022-04-08 08:00:00+00:00,43800.0,43800.0,33333.0,33333.0,0.00096326
2022-04-08 09:00:00+00:00,43731.0,43755.0,33333.0,43607.0,0.00073591
2022-04-08 10:00:00+00:00,43576.0,43576.0,33333.0,43565.0,0.43101318
2022-04-08 11:00:00+00:00,43527.0,43527.0,33333.0,43305.0,0.00058845
2022-04-08 12:00:00+00:00,43348.0,43377.0,33333.0,43281.0,7.30234105
2022-04-08 13:00:00+00:00,43192.0,43192.0,33333.0,42912.0,0.18123542
2022-04-08 14:00:00+00:00,43246.0,43507.0,33333.0,43249.0,0.6209939600000001
2022-04-08 15:00:00+00:00,43800.0,43940.0,33333.0,43740.0,2.7912111200000003
2022-04-08 16:00:00+00:00,43652.0,43689.0,33333.0,33333.0,0.00074549
2022-04-08 17:00:00+00:00,43368.0,43368.0,33333.0,42920.0,3.3481153200000002
2022-04-08 18:00:00+00:00,43004.0,43004.0,33333.0,42910.0,0.0007568
2022-04-08 19:00:00+00:00,42943.0,43122.0,42702.0,42702.0,0.00067565
2022-04-08 20:00:00+00:00,42782.0,42841.0,33333.0,33333.0,0.75038649
2022-04-08 21:00:00+00:00,42826.0,42826.0,42672.0,42672.0,0.0005658600000000001
2022-04-08 22:00:00+00:00,42621.0,42621.0,33333.0,42435.0,0.0006476100000000001
2022-04-08 23:00:00+00:00,42239.0,42263.0,33333.0,42255.0,0.00065997
2022-04-09 00:00:00+00:00,42288.0,42345.0,33333.0,42313.0,0.00072205
2022-04-09 01:00:00+00:00,42404.0,42408.0,42332.0,42376.0,0.00050685
2022-04-09 02:00:00+00:00,42334.0,42334.0,42206.0,42206.0,0.00030967
2022-04-09 03:00:00+00:00,42246.0,42435.0,33333.0,42435.0,0.00053896
2022-04-09 04:00:00+00:00,42394.0,42540.0,33333.0,42455.0,0.00054071
2022-04-09 05:00:00+00:00,42497.0,42539.0,42497.0,42539.0,0.00017369
2022-04-09 06:00:00+00:00,42502.0,42510.0,36000.0,42482.0,0.00047813
2022-04-09 07:00:00+00:00,42444.0,42490.0,36000.0,42490.0,0.00064994
2022-04-09 08:00:00+00:00,42455.0,42455.0,36000.0,36000.0,0.00079103
2022-04-09 09:00:00+00:00,42448.0,42481.0,42448.0,42481.0,0.00015151999999999999
2022-04-09 10:00:00+00:00,42418.0,42467.0,36000.0,42446.0,0.00064088
2022-04-09 11:00:00+00:00,42487.0,42487.0,42444.0,42444.0,0.00018193000000000001
2022-04-09 12:00:00+00:00,42485.0,42495.0,36000.0,42459.0,0.00032311
2022-04-09 13:00:00+00:00,42503.0,42503.0,42501.0,42501.0,0.00016355
2022-04-09 14:00:00+00:00,42463.0,42463.0,36000.0,42415.0,0.00049298
2022-04-09 15:00:00+00:00,42460.0,42460.0,36000.0,36000.0,0.0009477
2022-04-09 16:00:00+00:00,42295.0,42469.0,36000.0,42469.0,0.00062411
2022-04-09 17:00:00+00:00,42431.0,42583.0,36000.0,36000.0,0.00088883
2022-04-09 18:00:00+00:00,42606.0,42606.0,36000.0,42499.0,0.00029941
2022-04-09 19:00:00+00:00,42572.0,42572.0,36000.0,42541.0,0.00049804
2022-04-09 20:00:00+00:00,42578.0,42643.0,36000.0,42486.0,0.00074733
2022-04-09 21:00:00+00:00,42433.0,42583.0,36000.0,36000.0,0.00066912
2022-04-09 22:00:00+00:00,42588.0,42630.0,42543.0,42543.0,0.0003231
2022-04-09 23:00:00+00:00,42504.0,42781.0,42504.0,42781.0,0.00038606999999999997
2022-04-10 00:00:00+00:00,42741.0,42769.0,36000.0,42660.0,0.0006694
2022-04-10 01:00:00+00:00,42704.0,42787.0,36000.0,36000.0,0.00062082
2022-04-10 02:00:00+00:00,42804.0,42820.0,36000.0,36000.0,0.00071435
2022-04-10 03:00:00+00:00,42852.0,42888.0,42797.0,42797.0,0.00033164
2022-04-10 04:00:00+00:00,42757.0,42757.0,42757.0,42757.0,9.126e-05
2022-04-10 05:00:00+00:00,42719.0,42719.0,42719.0,42719.0,8.489e-05
2022-04-10 06:00:00+00:00,42763.0,42811.0,42763.0,42811.0,0.00020199999999999998
2022-04-10 07:00:00+00:00,42772.0,42772.0,36000.0,36000.0,0.00073231
2022-04-10 08:00:00+00:00,42655.0,42711.0,36000.0,42632.0,0.00093144
2022-04-10 09:00:00+00:00,36000.0,42601.0,36000.0,42568.0,0.0009014800000000001
2022-04-10 10:00:00+00:00,42532.0,42534.0,36000.0,42529.0,0.0004708
2022-04-10 11:00:00+00:00,42564.0,42735.0,36000.0,42735.0,0.09069813
2022-04-10 12:00:00+00:00,42789.0,42805.0,36000.0,36000.0,0.01563206
2022-04-10 13:00:00+00:00,42603.0,42676.0,42598.0,42634.0,0.09015597
2022-04-10 14:00:00+00:00,42596.0,42766.0,36000.0,42728.0,0.01596119
2022-04-10 15:00:00+00:00,42782.0,42787.0,33333.0,33333.0,0.6851274
2022-04-10 16:00:00+00:00,33333.0,42828.0,33333.0,42828.0,0.10015893000000001
2022-04-10 17:00:00+00:00,33333.0,43343.0,33333.0,43109.0,0.02548587
2022-04-10 18:00:00+00:00,43147.0,43249.0,33333.0,43181.0,0.00056469
2022-04-10 19:00:00+00:00,43140.0,43291.0,43140.0,43224.0,0.00047533
2022-04-10 20:00:00+00:00,43354.0,43407.0,33333.0,43165.0,0.00059501
2022-04-10 21:00:00+00:00,43204.0,43204.0,33333.0,33333.0,0.00069573
2022-04-10 22:00:00+00:00,42669.0,42669.0,33333.0,42043.0,0.00077804
2022-04-10 23:00:00+00:00,42114.0,42389.0,33333.0,42287.0,0.00076145
2022-04-11 00:00:00+00:00,42119.0,42320.0,41913.0,42320.0,0.00059432
2022-04-11 01:00:00+00:00,42353.0,42417.0,33333.0,42206.0,0.04077133
2022-04-11 02:00:00+00:00,42153.0,42181.0,33333.0,33333.0,0.41680427000000003
2022-04-11 03:00:00+00:00,41938.0,42145.0,33333.0,42145.0,0.00059254
2022-04-11 04:00:00+00:00,42184.0,42284.0,41872.0,42284.0,0.0006263
2022-04-11 05:00:00+00:00,42245.0,42315.0,41964.0,42277.0,0.0004434
2022-04-11 06:00:00+00:00,42320.0,42362.0,41965.0,42256.0,0.00110835
2022-04-11 07:00:00+00:00,42299.0,42358.0,42023.0,42358.0,0.0003943
2022-04-11 08:00:00+00:00,42318.0,42318.0,41878.0,42257.0,0.00054278
2022-04-11 09:00:00+00:00,42210.0,42210.0,41640.0,41872.0,0.00059673
2022-04-11 10:00:00+00:00,41405.0,41615.0,41132.0,41235.0,0.00258441
2022-04-11 11:00:00+00:00,41599.0,41599.0,40700.0,41039.0,1.37580953
2022-04-11 12:00:00+00:00,40999.0,41224.0,40844.0,40853.0,1.27652667
2022-04-11 13:00:00+00:00,41198.0,41198.0,40702.0,41169.0,0.08872452
2022-04-11 14:00:00+00:00,33333.0,41155.0,33333.0,33333.0,1.00083841
2022-04-11 15:00:00+00:00,40896.0,40985.0,33333.0,33333.0,0.2556155
2022-04-11 16:00:00+00:00,40698.0,40836.0,33333.0,33333.0,0.20534044
2022-04-11 17:00:00+00:00,40859.0,40859.0,33333.0,33333.0,0.00117927
2022-04-11 18:00:00+00:00,40393.0,40510.0,33333.0,40510.0,0.00070912
2022-04-11 19:00:00+00:00,40574.0,40574.0,33333.0,40027.0,0.00090083
2022-04-11 20:00:00+00:00,39975.0,40091.0,33333.0,33333.0,0.01930962
2022-04-11 21:00:00+00:00,39807.0,39867.0,33333.0,33333.0,0.00131793
2022-04-11 22:00:00+00:00,39493.0,39986.0,33333.0,33333.0,0.01896464
2022-04-11 23:00:00+00:00,39777.0,39777.0,33333.0,39562.0,0.00077697
2022-04-12 00:00:00+00:00,39607.0,39834.0,33333.0,33333.0,0.00081618
2022-04-12 01:00:00+00:00,39561.0,39698.0,39552.0,39552.0,0.00041349
2022-04-12 02:00:00+00:00,39530.0,39530.0,33333.0,39478.0,0.0006391
2022-04-12 03:00:00+00:00,39531.0,39726.0,33333.0,39726.0,0.00096748
2022-04-12 04:00:00+00:00,39788.0,39896.0,33333.0,39815.0,0.00074989
2022-04-12 05:00:00+00:00,39942.0,40158.0,33333.0,33333.0,0.00089664
2022-04-12 06:00:00+00:00,40099.0,40169.0,39881.0,39921.0,0.00052285
2022-04-12 07:00:00+00:00,39962.0,40185.0,33333.0,40185.0,0.00047411999999999997
2022-04-12 08:00:00+00:00,40225.0,40285.0,33333.0,40249.0,0.0906064
2022-04-12 09:00:00+00:00,40109.0,40251.0,33333.0,33333.0,0.00068357
2022-04-12 10:00:00+00:00,40209.0,40240.0,40137.0,40203.0,0.00046816
2022-04-12 11:00:00+00:00,40162.0,40418.0,33333.0,33333.0,0.0008330599999999999
2022-04-12 12:00:00+00:00,40419.0,40603.0,33333.0,40603.0,1.0007755
2022-04-12 13:00:00+00:00,40633.0,40633.0,33333.0,40458.0,1.14209444
2022-04-12 14:00:00+00:00,40422.0,40422.0,33333.0,40018.0,0.18045078
2022-04-12 15:00:00+00:00,40075.0,40365.0,33333.0,40325.0,0.00063567
2022-04-12 16:00:00+00:00,40206.0,40336.0,33333.0,33333.0,0.00094213
2022-04-12 17:00:00+00:00,40073.0,40198.0,33333.0,40030.0,0.230744
2022-04-12 18:00:00+00:00,40071.0,40071.0,33333.0,39767.0,0.00066923
2022-04-12 19:00:00+00:00,39725.0,39725.0,33333.0,33333.0,0.00087699
2022-04-12 20:00:00+00:00,39426.0,39571.0,39426.0,39571.0,0.00057767
2022-04-12 21:00:00+00:00,39541.0,39727.0,39541.0,39701.0,0.00047894
2022-04-12 22:00:00+00:00,39636.0,39879.0,33333.0,39879.0,0.00080837
2022-04-12 23:00:00+00:00,39984.0,40209.0,39984.0,40151.0,0.00041317
2022-04-13 00:00:00+00:00,40102.0,40175.0,33333.0,39965.0,0.020608050000000003
2022-04-13 01:00:00+00:00,39883.0,39883.0,39639.0,39858.0,0.0105942
2022-04-13 02:00:00+00:00,39940.0,40142.0,33333.0,33333.0,0.00084584
2022-04-13 03:00:00+00:00,40107.0,40228.0,33333.0,40097.0,0.11267447
2022-04-13 04:00:00+00:00,40052.0,40152.0,39980.0,40152.0,0.00042611
2022-04-13 05:00:00+00:00,40119.0,40199.0,33333.0,40199.0,0.00043086
2022-04-13 06:00:00+00:00,40162.0,40162.0,33333.0,40078.0,0.00044901999999999995
2022-04-13 07:00:00+00:00,39942.0,40205.0,33333.0,40129.0,0.01053553
2022-04-13 08:00:00+00:00,40167.0,40182.0,40088.0,40182.0,0.00034507
2022-04-13 09:00:00+00:00,40145.0,40145.0,33333.0,33333.0,0.00074824
2022-04-13 10:00:00+00:00,40086.0,40094.0,33333.0,39801.0,0.00087544
2022-04-13 11:00:00+00:00,39898.0,39990.0,33333.0,39907.0,0.00073673
2022-04-13 12:00:00+00:00,39780.0,39850.0,33333.0,39796.0,0.0005595800000000001
2022-04-13 13:00:00+00:00,39688.0,40542.0,33333.0,40542.0,0.00071539
2022-04-13 14:00:00+00:00,40580.0,40886.0,33333.0,40681.0,0.00074966
2022-04-13 15:00:00+00:00,40961.0,41327.0,40000.0,40000.0,0.00083301
2022-04-13 16:00:00+00:00,41255.0,41293.0,40000.0,40979.0,0.00057407
2022-04-13 17:00:00+00:00,40979.0,41112.0,40000.0,40000.0,0.0007355
2022-04-13 18:00:00+00:00,41043.0,41347.0,40000.0,41347.0,0.00066184
2022-04-13 19:00:00+00:00,41431.0,41431.0,40000.0,40000.0,0.00090218
2022-04-13 20:00:00+00:00,41099.0,41314.0,40000.0,40000.0,0.0009605
2022-04-13 21:00:00+00:00,41282.0,41302.0,40000.0,41194.0,0.00082207
2022-04-13 22:00:00+00:00,41236.0,41342.0,33333.0,33333.0,0.00054341
2022-04-13 23:00:00+00:00,41227.0,41227.0,33333.0,41146.0,0.00066877
2022-04-14 00:00:00+00:00,41115.0,41250.0,33333.0,41250.0,0.00110539
2022-04-14 01:00:00+00:00,41291.0,41423.0,33333.0,41423.0,0.00050104
2022-04-14 02:00:00+00:00,41466.0,41466.0,33333.0,41419.0,0.0006640799999999999
2022-04-14 03:00:00+00:00,41463.0,41463.0,41328.0,41328.0,0.00026162
2022-04-14 04:00:00+00:00,41368.0,41411.0,41280.0,41280.0,0.00037799999999999997
2022-04-14 05:00:00+00:00,41321.0,41321.0,41287.0,41319.0,0.00025109
2022-04-14 06:00:00+00:00,41263.0,41263.0,33333.0,41213.0,0.00049328
2022-04-14 07:00:00+00:00,41227.0,41326.0,41227.0,41288.0,0.0003896
2022-04-14 08:00:00+00:00,41250.0,41250.0,33333.0,41184.0,0.00033329
2022-04-14 09:00:00+00:00,41167.0,41167.0,33333.0,33333.0,0.00050935
2022-04-14 10:00:00+00:00,41186.0,41186.0,41001.0,41001.0,0.00046137
2022-04-14 11:00:00+00:00,41032.0,41053.0,33333.0,33333.0,0.00056045
2022-04-14 12:00:00+00:00,40910.0,41144.0,33333.0,41144.0,0.00083275
2022-04-14 13:00:00+00:00,41207.0,41207.0,33333.0,33333.0,0.016208030000000002
2022-04-14 14:00:00+00:00,40372.0,40553.0,33333.0,40411.0,3.26302927
2022-04-14 15:00:00+00:00,40482.0,40482.0,33333.0,33333.0,0.67690396
2022-04-14 16:00:00+00:00,40008.0,40029.0,33333.0,39842.0,1.02623906
2022-04-14 17:00:00+00:00,39953.0,39993.0,33333.0,39944.0,0.00075505
2022-04-14 18:00:00+00:00,40026.0,40026.0,33333.0,39690.0,0.00068007
2022-04-14 19:00:00+00:00,39729.0,39802.0,33333.0,39802.0,0.04945215
2022-04-14 20:00:00+00:00,39744.0,39884.0,33333.0,33333.0,1.50048856
2022-04-14 21:00:00+00:00,33333.0,39977.0,33333.0,33333.0,2.81492159
2022-04-14 22:00:00+00:00,39993.0,39993.0,33333.0,39839.0,0.06035727
2022-04-14 23:00:00+00:00,33333.0,39927.0,33333.0,39927.0,3.04645709
2022-04-15 00:00:00+00:00,39965.0,40073.0,33333.0,39901.0,0.00058926
2022-04-15 01:00:00+00:00,39860.0,39969.0,33333.0,39956.0,0.00067144
2022-04-15 02:00:00+00:00,39991.0,40052.0,33333.0,40021.0,0.00058903
2022-04-15 03:00:00+00:00,40075.0,40193.0,40075.0,40193.0,0.00045153
2022-04-15 04:00:00+00:00,40218.0,40218.0,33333.0,33333.0,0.00040096
2022-04-15 05:00:00+00:00,40136.0,40204.0,33333.0,33333.0,0.00073677
2022-04-15 06:00:00+00:00,40131.0,40131.0,33333.0,40065.0,0.00042122
2022-04-15 07:00:00+00:00,40028.0,40421.0,33333.0,40421.0,0.00038230999999999996
2022-04-15 08:00:00+00:00,40264.0,40342.0,33333.0,40158.0,0.00069536
2022-04-15 09:00:00+00:00,33333.0,40180.0,33333.0,40180.0,0.00125898
2022-04-15 10:00:00+00:00,40145.0,40348.0,39000.0,40295.0,2.61045169
2022-04-15 11:00:00+00:00,40337.0,40337.0,40176.0,40216.0,0.02531607
2022-04-15 12:00:00+00:00,40254.0,40254.0,40100.0,40100.0,3.52020763
2022-04-15 13:00:00+00:00,40050.0,40200.0,40050.0,40100.0,0.03552298
2022-04-15 14:00:00+00:00,40136.0,40200.0,33333.0,40200.0,0.02562357
2022-04-15 15:00:00+00:00,40200.0,40200.0,33333.0,40200.0,0.00056306
2022-04-15 16:00:00+00:00,40200.0,40200.0,33333.0,40200.0,0.00073309
2022-04-15 17:00:00+00:00,40200.0,40200.0,33333.0,40200.0,0.00093683
2022-04-15 18:00:00+00:00,40200.0,40200.0,33333.0,33333.0,0.0010037
2022-04-15 19:00:00+00:00,40200.0,40332.0,33333.0,40332.0,0.20036776
2022-04-15 20:00:00+00:00,40361.0,40400.0,33333.0,40400.0,0.00041858
2022-04-15 21:00:00+00:00,40400.0,40400.0,33333.0,40400.0,0.00054782
2022-04-15 22:00:00+00:00,40400.0,40400.0,33333.0,40400.0,0.0007236
2022-04-15 23:00:00+00:00,40400.0,40400.0,33333.0,40400.0,0.00079877
2022-04-16 00:00:00+00:00,40400.0,40400.0,33333.0,40400.0,0.00070769
2022-04-16 01:00:00+00:00,40400.0,40400.0,33333.0,40400.0,0.0006768
2022-04-16 02:00:00+00:00,33333.0,40400.0,33333.0,40400.0,0.00070207
2022-04-16 03:00:00+00:00,40400.0,40400.0,33333.0,40400.0,0.0007151799999999999
2022-04-16 04:00:00+00:00,40400.0,40400.0,33333.0,40400.0,0.00075799
2022-04-16 05:00:00+00:00,40400.0,40490.0,40400.0,40490.0,0.00064207
2022-04-16 06:00:00+00:00,40448.0,40448.0,40406.0,40406.0,0.00016471
2022-04-16 07:00:00+00:00,40447.0,40447.0,40406.0,40406.0,0.00019454
2022-04-16 08:00:00+00:00,40448.0,40448.0,33333.0,40394.0,0.000619
2022-04-16 09:00:00+00:00,40357.0,40429.0,33333.0,40347.0,0.00059356
2022-04-16 10:00:00+00:00,40382.0,40451.0,40382.0,40451.0,0.00016399
2022-04-16 11:00:00+00:00,40491.0,40491.0,33333.0,40451.0,0.00059842
2022-04-16 12:00:00+00:00,40430.0,40484.0,40430.0,40447.0,0.00021747
2022-04-16 13:00:00+00:00,40488.0,40488.0,33333.0,40439.0,0.03325062
2022-04-16 14:00:00+00:00,40481.0,40500.0,33333.0,40500.0,0.00035970999999999996
2022-04-16 15:00:00+00:00,40500.0,40500.0,33333.0,33333.0,0.00100062
2022-04-16 16:00:00+00:00,40073.0,40201.0,33333.0,40201.0,0.0006683
2022-04-16 17:00:00+00:00,40167.0,40167.0,40167.0,40167.0,8.528e-05
2022-04-16 18:00:00+00:00,40214.0,40215.0,33333.0,40215.0,0.00054415
2022-04-16 19:00:00+00:00,40260.0,40260.0,40260.0,40260.0,9.059e-05
2022-04-16 20:00:00+00:00,40221.0,40263.0,33333.0,40258.0,0.00058088
2022-04-16 21:00:00+00:00,40321.0,40500.0,33333.0,40500.0,0.00095542
2022-04-16 22:00:00+00:00,40500.0,40500.0,33333.0,40437.0,0.00068492
2022-04-16 23:00:00+00:00,40477.0,40500.0,33333.0,40431.0,0.00032352
2022-04-17 00:00:00+00:00,40395.0,40401.0,40360.0,40401.0,0.00028707
2022-04-17 01:00:00+00:00,40445.0,40445.0,40440.0,40440.0,0.00017138
2022-04-17 02:00:00+00:00,40402.0,40402.0,33333.0,40195.0,0.00051021
2022-04-17 03:00:00+00:00,40229.0,40322.0,33333.0,33333.0,0.0005205
2022-04-17 04:00:00+00:00,40283.0,40348.0,33333.0,40348.0,0.00040927
2022-04-17 05:00:00+00:00,40316.0,40402.0,33333.0,40376.0,0.00061435
2022-04-17 07:00:00+00:00,40342.0,40342.0,33333.0,40301.0,0.00043898
2022-04-17 08:00:00+00:00,40339.0,40435.0,33333.0,40399.0,0.00043224
2022-04-17 09:00:00+00:00,40441.0,40500.0,40441.0,40500.0,0.00020459
2022-04-17 10:00:00+00:00,40462.0,40462.0,40423.0,40423.0,0.00016542
2022-04-17 11:00:00+00:00,40477.0,40477.0,33333.0,40462.0,0.00039373
2022-04-17 12:00:00+00:00,40419.0,40457.0,40419.0,40457.0,0.00020984999999999998
2022-04-17 13:00:00+00:00,40498.0,40500.0,33333.0,40462.0,0.00055346
2022-04-17 14:00:00+00:00,40325.0,40404.0,33333.0,40404.0,0.00044353999999999997
2022-04-17 15:00:00+00:00,40446.0,40488.0,33333.0,40475.0,0.00032533
2022-04-17 16:00:00+00:00,40440.0,40440.0,33333.0,40398.0,0.00027083
2022-04-17 17:00:00+00:00,40210.0,40294.0,33333.0,40085.0,0.00077287
2022-04-17 18:00:00+00:00,40064.0,40144.0,39972.0,40144.0,0.00036686
2022-04-17 19:00:00+00:00,40184.0,40442.0,33333.0,40395.0,0.00042453
2022-04-17 20:00:00+00:00,40448.0,40448.0,40305.0,40305.0,0.00025805
2022-04-17 21:00:00+00:00,40258.0,40258.0,33333.0,40206.0,0.0008038
2022-04-17 22:00:00+00:00,40168.0,40303.0,33333.0,40054.0,0.00058753
2022-04-17 23:00:00+00:00,40013.0,40013.0,33333.0,39730.0,0.00061347
2022-04-18 00:00:00+00:00,39658.0,39783.0,39658.0,39752.0,0.00046866
2022-04-18 01:00:00+00:00,39792.0,39801.0,39723.0,39801.0,0.00037649
2022-04-18 02:00:00+00:00,39766.0,39817.0,39766.0,39817.0,0.00016859
2022-04-18 03:00:00+00:00,39857.0,39871.0,33333.0,33333.0,0.00092685
